FILENAME,SUBTITLE,CONTENT,FORM,TABLE,REP_HEADER_FOOTER,HEADER_FOOTER,TITLE,QUESTIONNAIRE,OTHER
D:/PareIT/Combined\Orangewood Recs (DOS 5.1.17).pdf\1-3,,25,3,,3,4,17,,3
D:/PareIT/Combined\Orangewood Recs (DOS 5.1.17).pdf\10-10,1,14,12,6,,2,4,1,3
D:/PareIT/Combined\Orangewood Recs (DOS 5.1.17).pdf\11-11,,6,3,,,2,1,1,1
D:/PareIT/Combined\Orangewood Recs (DOS 5.1.17).pdf\12-12,7,16,10,,,2,5,1,3
D:/PareIT/Combined\Orangewood Recs (DOS 5.1.17).pdf\13-13,4,17,12,,,2,8,1,1
D:/PareIT/Combined\Orangewood Recs (DOS 5.1.17).pdf\14-14,,6,4,,,2,1,1,2
D:/PareIT/Combined\Orangewood Recs (DOS 5.1.17).pdf\15-15,,16,3,,,2,12,1,1
D:/PareIT/Combined\Orangewood Recs (DOS 5.1.17).pdf\16-16,1,7,7,,,2,4,2,2
D:/PareIT/Combined\Orangewood Recs (DOS 5.1.17).pdf\17-17,1,16,5,,,2,9,1,
D:/PareIT/Combined\Orangewood Recs (DOS 5.1.17).pdf\18-18,9,16,17,,,3,6,1,2
D:/PareIT/Combined\Orangewood Recs (DOS 5.1.17).pdf\19-20,,8,4,,2,3,6,,1
D:/PareIT/Combined\Orangewood Recs (DOS 5.1.17).pdf\21-22,,10,2,,2,2,6,,2
D:/PareIT/Combined\Orangewood Recs (DOS 5.1.17).pdf\23-24,2,12,3,1,4,5,5,,3
D:/PareIT/Combined\Orangewood Recs (DOS 5.1.17).pdf\25-26,3,15,3,1,4,5,5,,3
D:/PareIT/Combined\Orangewood Recs (DOS 5.1.17).pdf\28-28,2,7,3,,,4,2,1,
D:/PareIT/Combined\Orangewood Recs (DOS 5.1.17).pdf\29-29,,9,6,,,4,7,1,1
D:/PareIT/Combined\Orangewood Recs (DOS 5.1.17).pdf\4-4,,19,21,,,3,4,1,4
D:/PareIT/Combined\Orangewood Recs (DOS 5.1.17).pdf\6-7,14,20,15,2,2,2,10,9,4
D:/PareIT/Combined\Order Summary Report.pdf\1-6,17,21,20,24,6,6,14,,
D:/PareIT/Combined\Orders (2).pdf\1-2,1,7,12,,4,2,1,,
D:/PareIT/Combined\Orders (2).pdf\10-10,1,6,9,,,3,2,,
D:/PareIT/Combined\Orders (2).pdf\3-4,1,9,11,,4,2,1,,
D:/PareIT/Combined\Orders (2).pdf\5-5,1,7,9,,,3,1,,
D:/PareIT/Combined\Orders (2).pdf\6-6,1,5,7,,,3,1,,
D:/PareIT/Combined\Orders (2).pdf\7-7,1,6,8,,,3,1,,
D:/PareIT/Combined\Orders (2).pdf\8-9,18,11,15,,3,3,2,,
D:/PareIT/Combined\Orel Chiropractic Inc  (620466-4).pdf\13-13,,5,1,1,,2,2,1,
D:/PareIT/Combined\Orel Chiropractic Inc  (620466-4).pdf\16-16,6,10,,,,2,1,,1
D:/PareIT/Combined\Orel Chiropractic Inc  (620466-4).pdf\18-18,,1,2,,,1,2,1,
D:/PareIT/Combined\Orel Chiropractic Inc  (620466-4).pdf\19-20,3,4,7,,,3,2,2,1
D:/PareIT/Combined\Orel Chiropractic Inc  (620466-4).pdf\23-28,14,28,11,,5,12,24,,1
D:/PareIT/Combined\Orel Chiropractic Inc  (620466-4).pdf\36-36,6,1,4,5,,1,1,1,2
D:/PareIT/Combined\Orel Chiropractic Inc  (620466-4).pdf\37-37,6,1,3,6,,1,1,1,2
D:/PareIT/Combined\Orel Chiropractic Inc  (620466-4).pdf\38-38,5,,4,5,,1,1,1,1
D:/PareIT/Combined\Orel Chiropractic Inc  (620466-4).pdf\39-39,8,9,7,,,1,2,1,3
D:/PareIT/Combined\Orel Chiropractic Inc  (620466-4).pdf\40-44,15,33,9,8,1,5,17,,1
D:/PareIT/Combined\Orel Chiropractic Inc  (620466-4).pdf\45-46,22,21,1,,,2,1,2,1
D:/PareIT/Combined\Orel Chiropractic Inc  (620466-4).pdf\48-49,2,11,3,,4,3,3,,1
D:/PareIT/Combined\Orel Chiropractic Inc  (620466-4).pdf\51-57,47,43,41,6,14,14,26,,1
"D:/PareIT/Combined\Orrin, Michael. Operative Report 12-15-17.pdf\1-3",,12,3,,2,4,7,,1
D:/PareIT/Combined\Ortho Full Report.pdf\1-7,22,38,5,13,13,7,9,,1
D:/PareIT/Combined\Ortho Referral.pdf\1-1,,4,2,,,2,1,,2
D:/PareIT/Combined\ortho report and bill 01.08.18.pdf\2-6,3,22,4,1,4,6,11,,2
D:/PareIT/Combined\Ortho Rx.pdf\1-1,,4,2,,,1,2,,2
D:/PareIT/Combined\Ortho Surg Care 09-10-19.pdf\1-1,,1,4,,,2,4,1,1
D:/PareIT/Combined\Orthopedic Surgery Re-Eval- Dr. Schiffman 121117.pdf.pdf\1-4,4,14,5,4,7,8,6,,2
D:/PareIT/Combined\Ortiz v. City of LA (PAID) - Ortiz Med Records set one.pdf\11-12,,17,4,1,2,7,5,,1
D:/PareIT/Combined\Ortiz v. City of LA (PAID) - Ortiz Med Records set one.pdf\13-15,1,19,4,,5,7,6,,1
D:/PareIT/Combined\Ortiz v. City of LA (PAID) - Ortiz Med Records set one.pdf\9-10,1,17,6,,2,5,6,,1
D:/PareIT/Combined\Ortiz v. City of LA (PAID) - Ortiz Medical Records 7.pdf\28-29,7,14,10,,2,4,5,,1
D:/PareIT/Combined\Ortiz v. City of LA (PAID) - Ortiz Medical Records 7.pdf\81-81,,10,7,,,3,9,,1
D:/PareIT/Combined\Ortiz v. City of LA (PAID) - Ortiz Medical Records 7.pdf\82-82,1,9,5,,,3,8,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - 90210 Surgery Center Anesthesia Question and Outcomes DOS 12082017_Osmena R (1).pdf\1-1,3,,11,2,,1,9,1,
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - 90210 Surgery Center Pre Anesthesia Evaluation DOS 12082017_Osmena R (1).pdf\1-1,9,46,16,,,,18,1,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - 90210 Surgery Center Pre Anesthesia Evaluation DOS 12082017_Osmena R (1).pdf\2-2,1,15,12,,,,13,1,3
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - 90210 Surgery Center Report DOS 12082017_Osmena R 05082017 (1).pdf\1-2,,14,3,,2,3,10,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - California Back & Pain Specialist Report DOS 08062019_Osmena R 08162019 (1).pdf\1-4,7,16,5,5,7,4,11,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - California Back & Pain Specialists  Medical report 07302018_Osmena R 04042019 (1).pdf\1-1,11,26,13,,,1,7,1,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - California Back & Pain Specialists  Medical report 07302018_Osmena R 04042019 (1).pdf\2-2,,3,1,,,1,1,1,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - California Back & Pain Specialists Medical report DOS 06182018_Osmena R 04042019 (1).pdf\1-4,7,16,4,5,7,4,10,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Khan D. Anesthesia Report DOS 09.10.2019_ Osmena R 09.29.2020 (1).pdf\1-1,7,24,13,1,,1,12,1,3
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Nova Surgical Institute Report Bill DOS 07032018_Osmena R 04042019 (1).pdf\2-3,,15,3,,2,5,10,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Nova Surgical Institute Report DOS 09102019_Osmena R 11202019 (1).pdf\1-4,,12,4,,,3,9,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Nuvo Spine Referral DOS 08072017_Osmena R 04042019 (1).pdf\1-1,4,6,13,,,2,7,1,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Nuvo Spine Report DOS 02212018_Osmena R 04042019 (1).pdf\2-4,10,18,10,,7,3,7,,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Nuvo Spine Report DOS 03072018_Osmena R 04042019 (1).pdf\2-3,7,19,10,,4,3,7,,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Nuvo Spine Report DOS 05232018_Osmena R 04042019 (1).pdf\2-4,6,21,10,,6,4,7,,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Nuvo Spine Report DOS 08072017_Osmena R 04042019 (1).pdf\2-4,12,20,11,,5,4,9,,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Nuvo Spine Report DOS 10242017_Osmena R 04042019 (1).pdf\2-4,8,19,10,,6,4,7,,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part A.pdf\20-21,,12,2,,4,3,7,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part A.pdf\22-24,,13,2,,6,4,7,,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part A.pdf\25-26,,12,2,,4,3,7,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part A.pdf\27-28,,13,2,,4,3,7,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part A.pdf\45-46,7,19,9,,4,1,7,,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part A.pdf\48-50,7,20,10,,6,3,7,,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part A.pdf\52-54,7,20,10,,6,4,7,,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part A.pdf\56-58,7,21,10,,6,4,7,,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part A.pdf\60-62,8,24,10,,9,4,9,,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part B.pdf\1-1,6,7,14,,,2,4,1,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part B.pdf\12-13,,14,2,,2,5,10,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part B.pdf\14-15,,14,2,,2,5,10,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part B.pdf\16-17,,16,2,,4,7,10,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part B.pdf\18-18,24,26,19,1,,3,5,1,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part B.pdf\19-19,8,29,11,5,,4,6,1,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part B.pdf\20-21,,14,2,,2,5,9,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part B.pdf\22-23,,15,2,,6,9,10,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part B.pdf\24-24,10,30,13,,,4,21,1,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part B.pdf\25-25,2,13,13,5,,3,10,1,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part B.pdf\26-27,,16,3,,6,8,10,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part B.pdf\28-28,22,27,20,1,,3,5,1,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part B.pdf\29-29,1,7,16,4,,2,11,1,3
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part B.pdf\33-36,7,19,4,5,7,8,10,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part B.pdf\37-37,2,9,14,,,1,10,1,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part B.pdf\38-38,4,17,1,,,2,13,1,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part B.pdf\39-40,,17,3,,3,5,11,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part B.pdf\41-42,,17,3,,7,8,11,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - P Resp to RFP I Part B.pdf\45-45,7,18,11,3,,2,7,1,3
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Precision Ambulatory Surgery Center Report & Bill Anesthesia DOS 02212018_Osmena R 04262019 (1).pdf\3-4,,15,2,,4,7,10,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Precision Ambulatory Surgery Center Report & Bill Anesthesia DOS 02212018_Osmena R 04262019 (1).pdf\5-5,6,40,15,,,2,17,1,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Precision Ambulatory Surgery Center Report & Bill Anesthesia DOS 02212018_Osmena R 04262019 (1).pdf\6-6,,18,12,,,2,15,1,3
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Precision Ambulatory Surgery Center Report & Bill Anesthesia DOS 03072018_Osmena R 04262019 (2).pdf\2-3,,15,2,,4,5,9,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Precision Ambulatory Surgery Center Report & Bill Anesthesia DOS 03072018_Osmena R 04262019 (2).pdf\4-4,13,12,17,1,,3,3,1,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Precision Ambulatory Surgery Center Report & Bill Anesthesia DOS 03072018_Osmena R 04262019 (2).pdf\5-5,1,13,12,2,,2,3,1,3
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Precision Ambulatory Surgery Center Report & Bill Anesthesia DOS 05232018_Osmena R 04262019 (1).pdf\2-3,,16,3,,4,4,9,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Precision Ambulatory Surgery Center Report & Bill Anesthesia DOS 05232018_Osmena R 04262019 (1).pdf\4-4,10,34,13,,,2,13,1,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Precision Ambulatory Surgery Center Report & Bill Anesthesia DOS 05232018_Osmena R 04262019 (1).pdf\5-5,,25,11,,,2,8,1,3
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Safvi Medical Corporation MRI Cervical Spine report DOS 08092017_Osmena R 04042019 (2).pdf\1-3,,12,3,,6,4,7,,5
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Safvi Medical Corporation MRI Left Ankle report DOS 08092017_Osmena R 04042019 (1).pdf\1-2,,11,2,,4,3,7,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Safvi Medical Corporation MRI Lumbar Spine report DOS 08092017_Osmena R 04042019 (1).pdf\1-2,,12,2,,4,3,7,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Safvi Medical MRI thoracic spine DOS 08092017_Osmena R 04042019 (1).pdf\1-2,,11,2,,4,3,7,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Woodland Hills Imaging Bills and Report DOS 08022017_Osmena 11252019 (1).pdf\2-2,,7,3,,,2,2,,1
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Woodland Hills Imaging Bills and Report DOS 08022017_Osmena 11252019 (1).pdf\3-3,,7,3,,,2,2,,2
D:/PareIT/Combined\Osmena v. Lee - Biomechanics - Woodland Hills Imaging Bills and Report DOS 08022017_Osmena 11252019 (1).pdf\4-4,,7,3,,,2,2,,
D:/PareIT/Combined\P's RESP TO RFP.01  5.30.18.pdf\19-19,,8,2,,,3,6,,1
D:/PareIT/Combined\P's RESP TO RFP.01  5.30.18.pdf\20-21,2,8,3,,4,2,4,,1
D:/PareIT/Combined\P's RESP TO RFP.01  5.30.18.pdf\23-26,6,32,1,1,3,4,17,,1
D:/PareIT/Combined\P's RESP TO RFP.01  5.30.18.pdf\27-29,3,23,1,,2,3,15,,1
D:/PareIT/Combined\P's RESP TO RFP.01  5.30.18.pdf\32-33,5,15,1,,3,3,4,,1
D:/PareIT/Combined\P's RESP TO RFP.01  5.30.18.pdf\35-37,13,25,2,,6,3,4,,1
D:/PareIT/Combined\P's response to D COLA's SUPPL RFP - 3.21.19.pdf\4-5,,7,4,,2,4,6,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.b.pdf\1-2,7,7,11,1,2,4,4,,1
D:/PareIT/Combined\p. graciela resp. to RFPD #1.b.pdf\104-104,,4,1,,,1,3,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.b.pdf\105-107,,3,9,2,1,2,5,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.b.pdf\108-112,15,27,28,8,,5,16,5,1
D:/PareIT/Combined\p. graciela resp. to RFPD #1.b.pdf\113-113,,5,2,,,1,,,2
D:/PareIT/Combined\p. graciela resp. to RFPD #1.b.pdf\114-114,,11,3,,,2,7,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.b.pdf\115-115,,11,6,3,,2,3,,1
D:/PareIT/Combined\p. graciela resp. to RFPD #1.b.pdf\116-116,4,13,17,1,,4,3,,1
D:/PareIT/Combined\p. graciela resp. to RFPD #1.b.pdf\117-118,,37,18,10,2,,1,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.b.pdf\119-119,,7,5,1,,4,3,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.b.pdf\12-13,1,4,8,,,7,4,,5
D:/PareIT/Combined\p. graciela resp. to RFPD #1.b.pdf\120-120,,7,5,1,,4,3,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.b.pdf\121-121,,5,6,2,,4,3,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.b.pdf\122-125,,20,15,1,8,11,5,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.b.pdf\126-128,28,42,7,,3,3,12,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.b.pdf\129-129,,2,3,1,,3,2,,1
D:/PareIT/Combined\p. graciela resp. to RFPD #1.b.pdf\53-53,2,7,4,,,3,2,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.b.pdf\54-54,7,12,4,,,3,3,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\105-105,,1,3,,,3,1,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\107-107,3,5,5,,,3,2,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\11-11,,2,5,,,3,1,,1
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\111-111,2,8,3,,,3,1,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\112-112,5,4,8,,,3,3,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\13-13,,2,5,,,3,1,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\130-131,5,5,14,,4,2,4,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\132-132,11,14,6,,,3,3,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\133-133,,1,3,,,3,1,,1
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\143-145,6,20,9,,6,3,5,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\146-148,15,11,11,,6,3,6,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\149-153,24,20,38,,14,5,2,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\18-18,1,7,7,,,3,5,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\19-20,,4,6,,2,4,3,,1
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\22-22,,1,3,,,3,1,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\32-32,,1,3,,,3,1,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\35-35,4,6,5,,,3,2,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\38-41,19,38,5,1,7,5,14,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\46-49,26,27,15,,7,5,5,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\50-51,2,7,9,,4,4,2,,1
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\61-63,7,28,6,,6,3,8,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\84-86,10,15,7,1,6,3,10,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\87-89,1,11,14,,6,3,10,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\90-93,20,21,15,2,8,4,10,,
D:/PareIT/Combined\p. graciela resp. to RFPD #1.pdf\94-95,,3,7,1,2,4,3,,1
D:/PareIT/Combined\P.T. RX.pdf\1-1,,7,7,,,1,2,1,3
D:/PareIT/Combined\PA-C Report 4.3.17.pdf\1-1,,9,1,,,1,7,,2
D:/PareIT/Combined\Pacific Ortho Med Group - Surgical Consultation Report.pdf\1-4,34,16,44,,8,5,12,,
D:/PareIT/Combined\Pacific Ortho Med Group - Surgical Consultation Report.pdf\5-5,,8,3,,,1,4,,2
D:/PareIT/Combined\Pacific Ortho Med Group - Surgical Consultation Report.pdf\6-6,6,11,3,,,2,3,,1
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\1-3,20,24,4,1,3,6,7,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\10-10,4,10,2,,,3,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\11-11,4,10,2,,,3,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\12-12,4,10,2,,,3,4,,1
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\13-13,4,12,2,,,3,4,,1
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\14-14,5,13,3,,,3,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\15-15,4,12,3,,,3,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\16-19,12,16,5,3,4,8,8,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\20-22,18,19,2,,3,6,16,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\23-24,5,11,2,1,2,5,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\25-25,6,11,3,,,3,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\26-26,5,11,2,,,3,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\27-27,5,10,3,,,3,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\28-28,5,10,3,,,3,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\29-29,5,10,3,,,3,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\30-30,5,10,3,,,3,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\31-31,5,10,3,,,3,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\32-33,2,12,3,,,3,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\34-34,6,14,1,,,3,6,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\35-35,4,10,3,,,3,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\36-36,5,11,3,,,3,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\37-38,2,10,3,,2,5,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\39-40,2,7,2,,2,4,6,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\4-4,3,9,2,,,3,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\41-42,2,12,5,,2,5,6,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\43-44,2,14,5,,2,5,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\45-46,2,8,3,,2,4,6,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\47-48,2,8,3,,2,4,6,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\49-50,2,9,2,,2,5,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\5-5,4,10,2,,,3,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\51-52,2,8,3,,2,4,6,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\53-54,2,12,4,,2,5,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\55-55,3,16,8,,,4,5,,1
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\56-56,2,15,7,,,4,6,,1
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\57-57,,12,6,,,3,6,,1
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\58-58,2,14,7,,,4,6,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\59-59,2,14,7,,,4,6,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\6-6,4,10,2,,,3,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\60-60,6,18,5,1,,4,6,,1
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\61-61,6,20,5,1,,4,5,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\62-62,,11,4,,,4,6,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\63-63,,10,5,,,4,6,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\64-64,3,15,6,,,4,6,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\65-65,,12,6,,,4,6,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\66-66,1,13,7,,,4,6,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\67-67,,13,6,,,4,6,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\68-68,3,17,8,,,4,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\69-69,1,13,7,,,4,6,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\7-7,4,10,2,,,3,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\8-8,2,8,2,,,3,4,,2
D:/PareIT/Combined\Pacific Physical Therapy Medical Records.pdf\9-9,2,8,2,,,3,4,,2
D:/PareIT/Combined\Pages from ROCKHOLT BRIONNE.pdf\1-2,,9,5,,4,3,6,,
D:/PareIT/Combined\Pages from ROCKHOLT BRIONNE.pdf\3-4,,11,5,,4,3,7,,
"D:/PareIT/Combined\Pages from ROCKHOLT,BRIONNE REPORT_000.pdf\1-3",7,14,4,3,3,4,9,,2
D:/PareIT/Combined\pain and rehab yYu Chong report 1-5-17.pdf\1-1,,7,1,,,2,4,,
D:/PareIT/Combined\pain and rehab yYu Chong report 1-5-17.pdf\10-10,,3,2,,,1,1,,
D:/PareIT/Combined\pain and rehab yYu Chong report 1-5-17.pdf\11-11,1,8,1,,,2,5,,
D:/PareIT/Combined\pain and rehab yYu Chong report 1-5-17.pdf\12-12,1,8,1,,1,1,5,,
D:/PareIT/Combined\pain and rehab yYu Chong report 1-5-17.pdf\13-13,,7,1,,,2,4,,
D:/PareIT/Combined\pain and rehab yYu Chong report 1-5-17.pdf\14-15,,10,3,,,3,7,,
D:/PareIT/Combined\pain and rehab yYu Chong report 1-5-17.pdf\16-16,,3,2,,,1,2,,
D:/PareIT/Combined\pain and rehab yYu Chong report 1-5-17.pdf\17-17,2,9,1,,,2,5,,
D:/PareIT/Combined\pain and rehab yYu Chong report 1-5-17.pdf\18-19,,10,3,,,3,7,,
D:/PareIT/Combined\pain and rehab yYu Chong report 1-5-17.pdf\2-4,,11,3,,2,3,7,,
